Price,SquareFootage,Bedrooms,Bathrooms,Location,PropertyType,PricePerSqFt
976518.1992674669,-34725.77043184288,-32143.50512173826,207676.7983560841,Adelaide,Apartment,-24.913335998037404
848184.8710686039,117472.90192593647,54380.01545944323,-37059.43320861059,Melbourne,House,7.639588178954414
907276.5759055017,39548.538542174974,89539.32200277323,63519.18016819695,Sydney,Apartment,24.522330460508176
1126393.4027395148,-84496.13483183278,-99119.23494563071,-215337.01136037149,Adelaide,Apartment,-12.538449343642208
702946.8554031461,-30096.96864881283,-38802.68185412288,17044.62223754877,Melbourne,House,-21.22006840948408
755201.9584594091,-76579.75651041284,-3448.4887386781106,23423.473253652024,Brisbane,Apartment,-10.441217885252357
1067483.1115052989,-111204.64501619931,25886.11478553881,21277.97758576603,Melbourne,House,-10.061629291421452
506061.10169157776,-161206.13978767412,147132.03274936086,-20929.36771518661,Brisbane,Apartment,-3.4912434876745126
1367838.9550334085,119254.8594343596,21277.40306322149,102702.62633197322,Sydney,Apartment,11.877969698671567
1116344.4440468256,-72607.70978553212,37354.85597113982,31241.821046657173,Perth,House,-16.031301311699554
15150407.959454698,89129.0837266742,-76288.61041785816,3797.783544760203,Melbourne,Apartment,169.27039946584546
3010621.244539685,-41228.79139008013,63308.18661062849,227070.2857804396,Singapore,House,-73.58570403010654
2987494.018641633,61467.628884086786,103129.9522495951,93129.01191161986,Perth,House,47.70491156408577
2013255.049733323,-186731.6339532164,-116153.38439123638,-28310.889674376715,Adelaide,Apartment,-10.9518687219254
15084622.767995948,40829.47549616974,123618.21918221541,-107101.36796490489,Adelaide,Apartment,368.45131298795684
1076011.4072802037,-122560.78151369924,59760.006984985805,70119.27423108983,Singapore,House,-8.313809983159834
851888.9131403335,-133334.43587101012,38039.785100596324,61060.57452838231,Adelaide,House,-6.883218833139182
1142117.513775856,-137046.5547884101,32317.450361766856,-6096.3971855383625,Adelaide,House,-8.390007194957125
740484.8512429295,122843.32238843075,-10000.407647995278,-20364.375017696588,Brisbane,House,6.321939302348348
1212116.0540676175,1961.3251933657314,-97516.602727825,130354.79319347591,Sydney,House,623.3418896808101
729380.5745135471,-134447.96802467486,12652.957954641182,193895.89990582847,Melbourne,Apartment,-5.854530502099256
14965320.929253556,59255.32697707198,,46221.26660819429,Perth,House,252.41739976825318
15194927.995836416,-18690.379172729867,72015.79421481819,-129323.29578711637,Brisbane,House,-812.2058236853554
3046717.392668126,59815.70254369136,-81792.06832334725,209239.72756854602,Melbourne,Apartment,50.31621244105405
1178462.0733417682,-32469.621318636404,-104237.76946705763,-117219.37534366401,Perth,Apartment,-36.4946650391849
689903.8335532701,81230.82731597821,79363.87205522129,-174850.19732381808,Sydney,House,8.452075997973939
757157.9691107066,-25740.497370407735,58684.380147527474,-47487.36566225244,Perth,Apartment,-28.29505493518276
14955934.728554795,-99818.74557814727,74122.43454201256,-51317.356647158515,Adelaide,House,-150.31336880298696
1908787.402299464,75999.51493374855,137078.61439967135,69523.29000839993,Sydney,House,24.934184483831395
14999564.903683495,-5952.45746153551,123783.81346841392,-45726.165508679,Singapore,Apartment,-2506.5271343764357
15099884.494307091,-23062.05699574138,3863.799496002834,-144855.1414633544,Brisbane,Apartment,-654.1413506371703
1314396.2129080386,-249127.08203300775,-96546.48035232081,162920.6364900945,Perth,House,-5.0186213018118515
1102653.5173409393,-12806.029355362003,166926.95258263315,-94251.80057918765,Adelaide,House,-89.36322833312545
3149303.771814356,135924.0028570823,-7171.012158033384,100354.28978920242,Adelaide,House,22.6689364458992
1108627.4686598007,-51321.83938082428,153039.51988633513,66496.7162301741,Brisbane,Apartment,-21.412720028458544
1042238.9501378709,42101.90093660452,-70481.1855758409,-5574.907765770601,Adelaide,Apartment,25.349383636876794
1283092.072506296,,14956.34822711889,36418.02960546614,Adelaide,House,-15.109231061158352
15100467.1169039,-44809.03328330804,-46964.214775950146,26591.82296520485,Brisbane,Apartment,-336.7230266012659
2891781.2006927114,-57281.824064468005,-27475.1697151644,-230191.11647355848,Sydney,Apartment,-51.44650913913449
14929727.774555152,-93590.31011088645,82987.48419317485,-19378.613877280353,Singapore,Apartment,-159.4511840738672
855429.5435477195,67681.94921666036,-112252.20215622986,38242.97461840506,Singapore,House,13.224406793745729
1330827.6030898208,-42912.55695750991,40825.284683675585,55083.75722736633,Brisbane,Apartment,-29.788189381503418
828065.3901546343,-132923.2953557778,-183600.53731032964,50801.13269125437,Perth,House,-6.179511663103686
15134734.212772418,50947.015916662676,106060.99074988798,275970.00389110774,Adelaide,Apartment,295.3585309402618
885553.2263460448,-51404.47282173739,9632.077694098343,-46225.52887050428,Brisbane,Apartment,-19.333500103075465
813391.7604930353,51458.542009729295,72524.57868479971,51620.82871149584,Melbourne,House,15.45540299970486
578338.8058105945,126408.41034271821,-55170.81458924468,255822.92856682523,Adelaide,House,4.33067995285114
788877.3073120415,-37133.3152091767,172711.3851233405,-39960.61856146024,Adelaide,Apartment,-20.7963692827495
874209.8897094447,-165896.0933515991,42981.82191325859,20770.768716311115,Brisbane,House,-5.382787567887763
2051315.6988858772,-84381.59774657358,54372.9378670093,19984.04337187135,Sydney,House,-25.199459651755777
997098.5092774357,-170058.36042378403,102935.56373256436,47261.7482413043,Perth,House,-5.53236708402291
2992307.6323676957,72054.22557959621,150265.7052096028,7410.478041977519,Perth,Apartment,41.26141517226206
1594951.9562458883,230991.625061611,-18124.906924751675,-10629.700253131496,Sydney,Apartment,6.598980792281553
2032739.1205122203,-53634.18561927383,-100830.4684076208,-196259.5691672579,Adelaide,House,-37.7752398575673
14882689.573089018,26748.721533105956,29462.41290134937,-23436.7800316322,Singapore,House,558.8940953474035
2738749.2244046936,149904.43114891832,65466.56563540577,-5557.467091045507,Adelaide,Apartment,18.826181144078447
818470.7750289262,-215089.0592952483,38877.86045309641,249301.95174327906,Sydney,Apartment,-3.671331968115859
14986589.655653032,47640.62778803774,148451.6028535965,35565.334878566,Singapore,Apartment,312.8497052690097
873064.0514986906,4843.654815614881,-135965.61409799193,74627.35660272207,Perth,Apartment,189.7554515732586
1081233.1735272764,-103790.59271255309,61297.39050625697,-105339.55631736561,Singapore,Apartment,-9.739016371871022
811662.1897829949,49068.71301476635,63487.146856176994,110972.98419562232,Sydney,Apartment,14.980278975447183
658863.9278019059,47027.42560750237,-99823.54391882915,30182.189981946598,Sydney,House,13.604376291049979
1168088.3140275027,163046.85547723222,-28418.464960650937,159062.20726178505,Adelaide,Apartment,6.768173812337182
15029987.156004991,-85708.79101735704,140376.99701251907,69794.32725390277,Brisbane,Apartment,-175.48930630173018
747809.2416788732,-14610.258629866868,-46588.65018682423,-159467.30672667956,Perth,House,-50.12346392838298
2066739.5544611986,-139680.61748019414,36789.92929914216,-209999.6507651624,Sydney,Apartment,-14.676241051588368
14975646.364025613,34458.92164004968,39109.59209281441,-132643.2128311083,Sydney,Apartment,436.9012990245811
1294498.1373715876,-78889.93816675531,-77965.29462216388,108202.48092499422,Brisbane,House,-16.202484497469065
1080151.06072883,-41321.37679052715,3422.741107223205,11141.260184005241,Brisbane,Apartment,-25.77461017922824
1217030.8629495916,-21665.3277435036,-9119.955750911515,-8083.849786546193,Singapore,Apartment,-53.289995969336246
2976061.2958563697,47446.83571359957,188232.44964750338,134543.00461549778,Brisbane,Apartment,61.56264186060871
1254137.58839027,99811.82149111289,-139002.19251534628,15780.143929376949,Adelaide,Apartment,12.162774961400787
678639.0301197169,-39014.85674217908,26927.694124510734,-34316.22754974105,Singapore,Apartment,-18.73145552679512
718189.8795028429,93409.08318730899,-141821.57329330317,-176077.88119807758,Brisbane,House,7.7344563068503245
895946.0617724858,24533.944932269183,-24103.605785632986,35207.53965142968,Sydney,House,36.498060170775375
2016893.1135123693,123148.05024890619,-63705.7747028795,45841.67035514844,Adelaide,House,16.674902521672934
2952580.435055923,-48412.53837646962,-59209.392423886915,-86398.0769679816,Adelaide,House,-60.6234632909542
3121748.244467744,-39822.04718858362,22439.248181041676,1260.240078179486,Sydney,House,-77.06822265157054
15031636.06281238,72218.57257079345,43887.573880972726,1965.6657693989903,Melbourne,House,208.6933817027469
1151102.791935353,82215.81867554845,-6448.860503251772,7291.409801551453,Sydney,House,13.205464426221438
1731827.5763408516,-49890.21468856367,97556.2458477979,51565.808844395644,Adelaide,House,-37.14799570432133
884197.1557789866,88565.99374866724,65252.28784134196,-157637.21569842493,Melbourne,Apartment,9.967000116443696
3031514.903473757,18634.200573835173,219010.29332176724,-80828.82853551515,Adelaide,Apartment,165.67558406594273
1385280.817254873,-77261.4970018582,-168898.30379672616,-47122.374070251964,Perth,House,-18.021195983932444
1335310.3128902647,180919.66436378853,-168245.86941226857,-102398.85908863795,Adelaide,House,7.434751548749526
740403.0630176736,147903.00810552615,-114153.9114133505,-19362.94592797181,Sydney,Apartment,4.792604949072027
15000905.487356292,-6213.261462582245,210012.17891665155,-24698.570074599666,Brisbane,Apartment,-2407.162183092816
1954910.1304203814,-60966.69171548208,49145.76654119964,-35799.93797469864,Singapore,Apartment,-32.011641056779524
2100383.665695657,152350.622715938,-94866.65208248372,174739.3197915558,Singapore,Apartment,13.433926699549342
14916198.087361826,-17035.425790283585,22570.79220409414,-36948.69288333583,Brisbane,Apartment,-880.3798020397419
817765.0458822456,31182.071022702752,63397.68809320985,41381.909745149824,Melbourne,Apartment,25.054145939448688
544183.2315126263,-10444.835430413566,264449.33470170345,-150294.03283951533,Brisbane,Apartment,-62.563834411330724
3032605.574869877,25122.058630033607,-45906.08995402441,-84983.43694647918,Adelaide,Apartment,120.14089569465399
14969212.472061269,140559.85929464293,65085.00925361393,-150304.0301759818,Brisbane,Apartment,107.01376550582638
919511.7616684118,-112705.1771217229,-52432.026627977364,48939.45612279181,Perth,House,-8.625754656810233
974000.9794765235,139400.22863445993,91851.66060023132,-157048.06036231774,Singapore,House,6.585279121188038
726503.681692479,-3553.6797048412022,-42915.222451726,-69239.0979873856,Singapore,Apartment,-179.7638346638833
707934.6554834223,50234.447494445696,-180090.7734152739,-54264.379973402174,Brisbane,Apartment,15.20480762187198
15058179.481851885,-80426.57216409263,-83004.44065565652,52255.410526575746,Perth,House,-186.611606219334
2936219.829855461,68259.77489346759,-73006.66317171366,21646.858958197485,Singapore,House,42.90183543154719
2015246.4524661296,-123926.05754816244,33442.641724489746,-15522.904882474875,Perth,House,-16.34664487916095
1960637.7214396202,-75578.20688875901,-113036.53349375263,62274.12239002686,Perth,Apartment,-26.72069875083501
3119047.499422236,-124273.8778711988,17348.0925851182,38532.737972883675,Adelaide,House,-24.312505782949014
2862999.3873310387,-116567.8037619532,114312.28145150206,75194.30326867741,Brisbane,Apartment,-25.70631620673563
2914318.1317230226,-31838.584165299344,41323.14542756245,-56371.455280397495,Singapore,House,-91.63253821759002
,-19919.265243389396,-21738.120322722036,109878.68519871903,Singapore,House,-153.35453897481332
14853351.32648314,-91350.28210142636,101806.14668435024,27153.531082564798,Melbourne,Apartment,-162.97426977670054
777613.7691068436,181444.8557996929,70795.19354554755,-56244.67758942676,Perth,Apartment,4.614643333540242
669428.0491211972,-27982.755711821337,6714.071722487191,51596.92177040994,Brisbane,Apartment,-27.648613227266953
807037.8806999782,-75029.10500951843,-42620.75962055433,114847.57091967548,Perth,House,-9.727895471283768
3032021.5015333,-82795.01164110377,27075.68257798388,-5022.8109449136955,Perth,House,-36.292671541853096
583053.5229752077,19610.745523724272,-74232.05856980482,-131999.2511220706,Brisbane,Apartment,32.51967463730786
652803.2248599032,-27531.329988892066,30755.66978091007,81576.72125392966,Melbourne,Apartment,-24.621935733396157
1840042.3981856052,36391.73172731029,-129289.15437586477,57242.031117567574,Melbourne,House,52.952680775372556
677462.7224526929,-135508.1804623405,46657.99824335263,-3561.1482297483567,Singapore,Apartment,-5.382374633975404
569252.9683286786,89653.83140761155,-48291.10516834395,14682.301198554936,Brisbane,Apartment,6.044146929238557
1002930.9282458925,-102451.52994110603,13316.967414687599,-70010.08149391733,Sydney,House,-9.832583032825934
783120.4451210761,94277.1187988216,-98228.73935383096,-22461.31499970246,Sydney,Apartment,8.496623534415635
1247175.296864373,48290.80927488954,-20232.422706482994,-52825.7046662979,Brisbane,Apartment,27.296894152101807
2991590.158991815,-23381.860674000887,-48506.35478291035,8188.413938632256,Perth,Apartment,-124.99935395629635
1028941.518168491,-28827.454418865134,26759.231407190295,32171.780619601363,Brisbane,Apartment,-34.40843696728411
1091858.4009370478,-28215.50979287972,119496.28618769377,89468.71875738724,Perth,Apartment,-39.035963809208376
14714649.51079027,18784.954475369486,180091.11815108536,123898.63529394373,Perth,Apartment,782.4372853120166
15131050.002425235,-61325.31865469234,-55790.17539460305,-110011.42329716949,Sydney,Apartment,-245.96519644652201
2943604.1223579757,-21796.95995332226,61446.67000434252,75751.77100473052,Perth,Apartment,-137.11853402636424
645409.8445938815,-97302.93046706414,110723.06692869728,-12035.116395359824,Adelaide,House,-7.0577178104023774
2985980.3144261274,11392.258970986608,-115069.35774223028,37570.801834567195,Sydney,Apartment,258.55817841300234
1899668.5302032235,150591.9828428999,-32987.00939664503,-21163.69819311769,Brisbane,Apartment,12.244016201575288
2172791.216991109,152573.86217122577,73587.19972457468,178182.890877106,Sydney,House,14.201137601953818
3040190.840358927,156764.3655814006,-261944.51040897443,82191.25043752238,Perth,Apartment,19.114148709600087
562604.9905321316,-40931.42879545848,-110555.46684859357,-21489.10302887353,Sydney,Apartment,-14.436421458222915
1262946.0828745815,-56194.748805824325,-81601.72445419648,7818.306296964744,Brisbane,Apartment,-23.322286695583454
2938345.579952147,-33150.123584094836,-47464.53111609562,-65331.92325737119,Melbourne,House,-86.87661003701987
813018.5370523056,,229909.81236192503,-36281.856043965905,Sydney,Apartment,6.0103637902118745
1168675.4793999135,-909.200394860206,-81281.43722601299,82331.99156777053,Perth,House,-1355.265833629732
2906456.5385525576,145653.40771573168,-26435.68332379561,272017.91665896185,Singapore,House,20.60576704834368
1270812.423146998,-39422.967810175986,106857.93336940164,60416.0889588518,Melbourne,House,-33.583427990989854
685534.601515418,-25085.35021262876,-29166.12689155441,-156316.08086966572,Perth,Apartment,-29.19265312640267
847604.1442092631,60192.87299962045,153095.08323436973,121878.18516973166,Melbourne,Apartment,12.942238622183751
3051422.227702408,78482.287177731,-123665.07108780819,-132044.66130842763,Melbourne,Apartment,38.55632128268878
2946628.887320711,77386.51938869669,-147828.62457798416,114376.4043206929,Singapore,House,39.070906401981006
2932642.998103739,-2112.508711000328,19838.476076785533,-14435.041192394276,Singapore,House,-1420.7718593359348
14861399.882750677,60718.74310823431,-54371.400211419255,-16275.29060722942,Perth,House,246.4994725886437
1246866.668897057,-81040.234893742,-4882.934083803654,-16032.008104483013,Brisbane,Apartment,-15.645249553368844
1256879.3678920197,-4608.850733077258,-18295.047105329468,-35663.31341798713,Melbourne,Apartment,-278.06283528491605
2027985.2195522892,106061.83250871502,36786.98402097109,14811.94197982762,Brisbane,Apartment,19.459083140909563
2950944.7857888206,-67416.17115121117,97541.97334177511,-14704.738150213865,Singapore,Apartment,-44.61215172059411
1004498.0016557539,42745.75617849647,-96677.6143129213,-4769.135614197986,Melbourne,House,22.893033211969804
1189487.6654447038,12507.820165618115,-11292.80525157404,-129917.63634458242,Sydney,Apartment,101.06111830598181
715648.6375355069,131909.75356079597,-100639.25652796411,113990.85611290454,Perth,Apartment,5.434367651187929
2990142.970997055,34415.19748166435,27699.079933001907,82719.32490360238,Perth,Apartment,86.94675747982602
602301.9542733382,78116.05322693399,131045.87461196088,139571.38107899562,Sydney,House,8.566697163223942
840272.3419167815,-20158.036010236177,-58148.09139486437,-101473.67306928668,Sydney,House,-42.766429500546906
1101079.5047710172,-7366.560432583026,197274.2176789808,-138594.7942398998,Singapore,House,-161.89410574378272
14961651.293404069,-125450.49106753345,-21661.705042437043,-30844.278845581972,Brisbane,House,-119.00345616414022
15054981.358795717,94157.01376265584,-160715.98643689742,-76268.47785662142,Perth,House,160.00852156187034
2971636.413007414,50704.65155178444,-52995.76183724408,-79286.28322623442,Sydney,House,57.22211486658637
666878.6170230646,1618.8194729197094,-78474.831308224,64831.0433843859,Perth,Apartment,424.13517678679557
866153.2127853826,119101.65311075519,142070.42479898548,-57072.629374947624,Perth,Apartment,7.021407893404224
1963997.4107046535,170660.55162554912,124714.17155347194,-6197.400936603174,Melbourne,House,11.688463068600694
2090061.61359993,14285.986984804696,-196681.97035871528,-111715.64617070026,Brisbane,Apartment,148.40088879419977
625376.6501624694,14444.309476370676,173266.49994850918,223133.01461926324,Singapore,House,40.196279393619015
550047.3410240321,92065.41736100015,100073.23180429783,-67059.02090766448,Perth,Apartment,6.306779825345315
594980.8191038049,-158263.59430054898,26727.66510114834,50875.50232299339,Sydney,Apartment,-3.2836738902030786
14981098.48548983,23470.09057186835,-125976.47651725802,-61632.14080394775,Brisbane,House,639.2002878255338
2187697.829598579,57657.12208940013,139984.46451457933,-134209.7748485115,Brisbane,House,37.445224797562055
1930167.117099871,-42173.63333980435,-56958.292823875854,32953.8735573009,Perth,Apartment,-47.315078579832246
1988127.6500299056,-34942.13178165091,-76974.60661974573,-129608.66642498945,Sydney,Apartment,-55.84317866104491
3020240.5417311215,-30726.675659345605,32446.63524884421,-13013.305436768458,Perth,Apartment,-99.85444996215516
649861.3907480434,-10810.980392583084,-8821.29592053354,-36998.102988212806,Brisbane,Apartment,-60.71247815763707
835402.2136995551,63231.16845547775,-102403.6824329205,185412.25663341882,Melbourne,Apartment,13.464008259212559
1966843.134701757,-14833.77115666953,-7369.75656083926,-45162.94761596227,Perth,House,-131.68731150405344
2024582.1637788347,31249.89831655548,-5633.848889989584,121900.07897936633,Sydney,Apartment,63.405499906251436
2954854.416577008,56378.45263682344,108335.1243175277,105381.2052034903,Singapore,Apartment,53.84643589973268
14992233.726179725,-94993.9419396645,-40663.63129267805,68635.84569567008,Singapore,Apartment,-157.919831522644
648200.7173693326,109350.68519224618,124628.5192497629,-207337.02324081495,Sydney,Apartment,5.806118343424138
653674.0902428771,59007.84044206096,167005.45043514064,39470.15298229811,Brisbane,House,10.879023028301603
780306.9104231076,144576.46040732597,-8195.117839256884,111731.58315881279,Melbourne,House,5.359420582008471
1229371.823614419,-23750.192202174978,111703.37755299543,18645.61697440463,Adelaide,House,-50.13456603646347
932806.3426476038,-115636.46891925423,150359.83017671507,87738.22905756714,Brisbane,Apartment,-7.779896381297641
617885.6915301803,28166.115881960635,-80945.35199216461,42409.10444640897,Perth,Apartment,24.758806902116756
1212421.8924048804,14106.039865341765,-157679.64821909973,-80278.44439508423,Singapore,Apartment,91.17822044512086
1848841.6851576245,74215.31517246713,-190910.60875072927,131833.23248526693,Adelaide,House,26.760787518294848
941867.9637864152,-127474.85758203096,-108085.65404082624,105317.28533329035,Sydney,Apartment,-7.273260792803042
3032943.143578427,-64860.034760581686,214424.40893253256,63392.90223180112,Sydney,House,-46.323706039953954
730698.5141510066,183968.36767951222,-22331.598237185215,-34928.67961181975,Melbourne,Apartment,4.004648954778873
2912287.9305506,-180188.2100664519,-162724.24378831626,4809.494666138199,Adelaide,Apartment,-16.225668057124945
2967934.037177035,-97576.37157823074,,37731.0493044852,Perth,Apartment,-30.46856998660874
863359.1760986379,-6059.3127899522415,-75376.45888666763,-28065.507686677407,Adelaide,Apartment,-150.25138030584546
560182.8746571857,-8160.557262869476,-150457.03740310023,76008.59636896026,Perth,Apartment,-68.54534998215641
15019599.84524599,58841.298047248434,197684.05845154857,-156420.16117110514,Perth,House,255.10296243394066
1354140.479329703,5366.09768510798,22927.468820570262,107435.80127155618,Adelaide,Apartment,241.48620804657014
693046.2222216035,175427.04434236226,93587.83931474612,127157.50949941587,Melbourne,Apartment,4.4972679008016705
2030431.8437882077,46578.853011810636,4376.4668643466075,55816.95145185063,Singapore,House,43.8286135881995
,-18056.89743795411,-98975.77925520139,-3496.76100062359,Brisbane,Apartment,-63.70456505281754
1064659.6633282164,-122644.38312657626,-207538.80090785332,-8602.969279089306,Sydney,Apartment,-8.291333742668662
2011678.8082543258,67115.48047579067,9831.753953894455,129590.17818630143,Brisbane,Apartment,29.537799497169193
2970601.211564083,10943.022769189683,-25467.721742085523,150400.29885826883,Brisbane,Apartment,267.633128752884
14890244.35980871,15919.068385897914,82549.82646676346,-86709.02157109002,Brisbane,House,940.2064345428392
1303143.4182316181,24500.472205439968,-153250.0559889931,-19624.065138793678,Brisbane,House,52.85618873008613
3136308.881213919,1323.3061019587049,-98120.8651047951,46211.34742632708,Adelaide,Apartment,2354.947483883622
14730167.890699385,-131845.795674357,48226.60617184915,54730.47973779668,Melbourne,Apartment,-112.74453225716552
1300336.9652960943,31513.214001315533,68726.57958589162,146658.0859278603,Adelaide,House,42.44726180408361
2089043.8376153999,-93542.55765363989,21687.4975404619,-102572.26836402772,Perth,Apartment,-21.742566577657083
2228734.537488916,619.5671847847326,101171.30354083562,134150.5915530881,Melbourne,Apartment,3544.827377867285
3015997.352688796,-7144.59157661671,-191847.12152990414,-2650.387544921688,Sydney,House,-423.502870195571
880012.343352495,145538.4477117701,157977.21457307122,-52284.00271532683,Singapore,House,5.8778265215119525
745699.2802327581,-30167.978283427503,80009.190194205,-161628.06084365878,Melbourne,House,-23.139039442848524
464103.97219652927,84892.16771504216,-53517.81859539227,-9050.328230416077,Perth,Apartment,5.686426185027906
2197053.086038313,-101225.94931858522,-36121.27666939856,41647.60381014525,Sydney,Apartment,-21.818562530864888
549562.0348205925,-67624.49705248515,51405.7849658915,17961.178193959797,Perth,Apartment,-8.872034450382564
,-41346.69279473586,-94549.6060696781,60827.61916849685,Brisbane,Apartment,-48.1377710879917
2017627.488523371,,-84660.09661253646,124964.89052966666,Adelaide,House,-20.584838438108875
15167385.121150594,-112688.84353259159,47403.207681145446,-92634.11299815384,Melbourne,Apartment,-134.93486914776273
3213909.793037369,40798.17109609555,-126058.39543350451,91787.19470547761,Singapore,House,77.85999564897432
14954783.333354246,-50496.36257074987,-2517.4312191994436,-176903.59048891184,Sydney,House,-297.8282163521495
14903418.919101829,-47549.296739924335,29697.55451407616,46322.47952675844,Melbourne,House,-314.53032165099796
1105378.7817322416,-231414.38629688768,85821.41953021454,-82815.62729652345,Perth,Apartment,-4.667083427466215
14912710.049206015,142636.98616985077,173929.96637975788,97889.80507817955,Brisbane,Apartment,104.74316221698717
1326869.6382123318,-73477.0135947622,-141506.71919241874,21857.40424109457,Adelaide,House,-17.12903612356645
1129968.3439403959,-78733.85057196743,-684.49854805547,-21556.957856802237,Melbourne,Apartment,-14.667199107114055
822262.5670289915,152281.60519224513,99846.08981479604,-43159.03127180484,Brisbane,Apartment,5.396028305882312
14946125.400213491,83004.71714415064,-43636.42372382175,-160653.71007386793,Adelaide,House,180.55422939886446
806794.6011894979,47341.555638640406,-55202.30442809716,63295.18177555111,Melbourne,House,17.252589858346987
989197.2219604852,118903.03055603801,63893.02220291846,-114298.49127304835,Perth,House,8.498964143891467
3113042.045628253,-191028.0244657798,-172461.78325130328,-56227.75292409727,Sydney,Apartment,-15.831165273335845
705599.3916429124,115013.73494287152,-101567.18189783969,6170.984984797165,Perth,Apartment,6.260616787036382
14914622.328639623,-121671.24259141587,-50774.019764731085,-14774.031881747153,Singapore,Apartment,-122.83055549319454
1685415.5795838125,-37232.20566218061,-103829.38208439724,-163124.58154609456,Brisbane,House,-45.90921079392549
1177764.9984913804,-129150.76252040958,-69549.4877197064,-91808.69834165748,Singapore,Apartment,-9.346637615092117
14970613.116991978,-132204.76860820386,-41306.516112327605,26032.050658288616,Singapore,House,-113.18822530348963
1210632.9967547979,-212673.4094414812,45836.811478869866,-97968.12247168068,Adelaide,Apartment,-5.67940160523108
1799182.0517653842,14608.79365051602,-181772.92253871547,75974.22954841684,Brisbane,Apartment,123.54817630902633
758825.1805344704,90543.48410861952,-236278.24355418383,-100970.07047099376,Brisbane,House,8.213246792266663
2006654.0261395338,156591.33588321085,-81817.86659420014,153239.7724678116,Sydney,Apartment,12.547683850746761
1256971.9701400031,-9591.524644290406,227263.47204468818,88907.7122279892,Sydney,Apartment,-130.55537154327138
691690.6030408025,-45172.804932727515,69653.74474567155,95533.52085705109,Perth,House,-15.119307706586309
1915106.8781144405,-48280.58353678683,123112.45131547349,168504.42787085095,Adelaide,Apartment,-39.88666738625596
1237923.3015988634,,42954.08228017343,37967.96483859655,Adelaide,Apartment,18.79653554307209
908171.1679502478,-12782.069973342617,4401.147197910959,-14698.200162848862,Melbourne,Apartment,-68.96154034131901
2072253.331020039,69522.27551168596,-126908.04965466991,170254.46581296055,Melbourne,Apartment,29.091775216488553
2836017.2645586412,-59637.502295377286,554.3699718183166,4699.059376474205,Adelaide,Apartment,-47.63038565987605
853371.9629233389,68350.06973726244,2851.837613045931,2977.6139495743237,Singapore,House,13.109635265314697
3038407.186901248,11867.463429285866,117959.71840638264,6752.848141010895,Perth,Apartment,265.86264338226096
15025526.855978474,-7752.267310164589,34807.64835383363,-48718.85641135523,Sydney,House,-1928.41415533978
3040287.415061149,66513.06745210463,158631.68161453522,-123780.5498826849,Perth,Apartment,45.274588135535446
14891333.494048802,18874.057889572447,202400.62192296394,683.9844559997769,Singapore,House,786.2238202356359
859156.9510074317,-170816.83926566254,-134798.5422105713,74328.4094022715,Brisbane,Apartment,-5.448995432128398
531243.9555825973,118917.93884615638,-46446.72972983931,20118.96558728393,Singapore,Apartment,4.894938699173679
1229061.3105403448,34068.73179216896,102965.74815983573,87235.53800284503,Singapore,Apartment,34.8056791059804
3121268.2330653486,31029.952087660935,81316.21188389602,62963.88419236123,Adelaide,House,99.57991487753692
14904554.003926078,14738.846734225108,-177583.523289832,40869.281148067086,Sydney,Apartment,1015.2132358720847
,-114479.4035158656,66671.2500909212,46263.129285395116,Adelaide,Apartment,-131.62138223586567
557271.5227797745,44610.26682201407,119678.14866456512,-60975.29043193822,Sydney,House,13.010720068369166
812782.5587664415,38265.838488277775,128990.27540827458,67321.13512699585,Sydney,Apartment,20.261784211208816
15025019.898613991,-20531.38195793616,107337.80477660117,236391.24946193607,Perth,Apartment,-733.9171289176968
14899792.962397574,24340.45005353771,50008.5110302934,47204.22709192745,Brisbane,Apartment,613.875036944573
1238953.9414543435,-54855.19317084877,31655.832153614472,-88520.86861242224,Perth,Apartment,-22.722315141113036
948104.0150905896,-91788.45915864233,-253013.75227463298,-28597.42218801108,Singapore,Apartment,-9.885864468066522
1042491.0518250212,108278.07255546217,83412.2154548904,45920.007922843666,Melbourne,House,8.82892558235586
2899781.6794649195,183445.87658543538,117974.0120721287,-46916.56521047048,Adelaide,Apartment,15.633911934576771
826119.7829537083,-122194.02667622565,3428.3468259226065,-76995.32310586414,Singapore,House,-6.833985819176486
958956.1215656691,45553.43015139798,-24395.663529064877,96410.71682883576,Sydney,House,23.299477632713298
1978689.0399537857,-154611.82988637467,-49090.37471421047,-28484.549336967084,Sydney,House,-12.821286606239928
1404063.2464717212,22623.474453529176,-34622.65060068996,-161152.7359102828,Adelaide,House,61.24392317923942
15022455.135988966,-113483.31177807691,103951.17874202687,-7572.428653545989,Melbourne,House,-132.72630555459443
15071782.140489154,60520.674892911506,-144345.48161335418,-229614.0953137238,Brisbane,House,247.85005822270736
996679.0866282507,17425.43864110375,67173.11717290535,152807.13593878326,Brisbane,Apartment,62.09674890388865
636752.2177057106,-24933.301645504736,132834.4141849058,55626.00094006599,Perth,Apartment,-26.780729869209793
991378.008512704,-57170.0003938579,-2415.459226098284,214229.03586118636,Brisbane,House,-16.65704989055517
566596.5442202484,-196485.65893760018,205635.71299403222,-110317.83657216831,Adelaide,Apartment,-3.030852652645867
15243247.310841275,134446.10517903478,-129918.12369275976,82977.24178791745,Adelaide,House,112.81357082700387
969683.361611271,55448.9954417148,,136416.04299738441,Melbourne,House,16.195716675359837
